//Dépôts de demandes de dessins et modèles industriels par office,
"//par résident direct, non-résident direct et système de la Haye",
//Source : base de données statistiques de l’OMPI, décembre 2011
//Note: Des données peuvent manquer pour certains offices ou pour certaines années.,

Année,Nom'Office,Code'Office,Type de déposant,Nombre de demandes
1947,"Tunisie","TN","Directs_globaux",3
1947,"Royaume-Uni","GB","Directs_globaux",5463
1947,"États-Unis d'Amérique","US","Directs_globaux",7644
1948,"Australie","AU","Directs_globaux",990
1948,"Autriche","AT","Directs_globaux",4824
1948,"Belgique","BE","Directs_globaux",1341
1948,"Canada","CA","Directs_globaux",704
1948,"Danemark","DK","Directs_globaux",3182
1948,"France","FR","Directs_globaux",7635
1948,"Irlande","IE","Directs_globaux",40
1948,"Italie","IT","Directs_globaux",2364
1948,"Japon","JP","Directs_globaux",2553
1948,"Liban","LB","Directs_globaux",59
1948,"Mexique","MX","Directs_globaux",146
1948,"Maroc","MA","Directs_globaux",43
1948,"Nouvelle-Zélande","NZ","Directs_globaux",229
1948,"Norvège","NO","Directs_globaux",1632
1948,"Pologne","PL","Directs_globaux",44
1948,"Portugal","PT","Directs_globaux",312
1948,"République de Corée","KR","Résident_direct",38
1948,"République de Corée","KR","NonRésident_direct",0
1948,"Afrique du Sud","ZA","Directs_globaux",208
1948,"Espagne","ES","Directs_globaux",3307
1948,"Suède","SE","Directs_globaux",180
1948,"Suisse","CH","Directs_globaux",14218
1948,"République arabe syrienne","SY","Directs_globaux",46
1948,"Trinité-et-Tobago","TT","Directs_globaux",1
1948,"Tunisie","TN","Directs_globaux",57
1948,"Royaume-Uni","GB","Directs_globaux",5725
1948,"États-Unis d'Amérique","US","Directs_globaux",7049
1949,"Australie","AU","Directs_globaux",948
1949,"Autriche","AT","Directs_globaux",6063
1949,"Belgique","BE","Directs_globaux",2300
1949,"Canada","CA","Directs_globaux",630
1949,"Danemark","DK","Directs_globaux",3126
1949,"France","FR","Directs_globaux",10233
1949,"Allemagne","DE","Directs_globaux",49201
1949,"Irlande","IE","Directs_globaux",56
1949,"Israël","IL","Directs_globaux",34
1949,"Italie","IT","Directs_globaux",3441
1949,"Japon","JP","Directs_globaux",4787
1949,"Liban","LB","Directs_globaux",181
1949,"Mexique","MX","Directs_globaux",129
1949,"Maroc","MA","Directs_globaux",115
1949,"Nouvelle-Zélande","NZ","Directs_globaux",255
1949,"Norvège","NO","Directs_globaux",1936
1949,"Pologne","PL","Directs_globaux",206
1949,"Portugal","PT","Directs_globaux",228
1949,"République de Corée","KR","Résident_direct",46
1949,"République de Corée","KR","NonRésident_direct",0
1949,"Afrique du Sud","ZA","Directs_globaux",239
1949,"Espagne","ES","Directs_globaux",4860
1949,"Sri Lanka","LK","Directs_globaux",8
1949,"Suède","SE","Directs_globaux",348
1949,"Suisse","CH","Directs_globaux",17958
1949,"République arabe syrienne","SY","Directs_globaux",56
1949,"Tunisie","TN","Directs_globaux",12
1949,"Royaume-Uni","GB","Directs_globaux",6631
1949,"États-Unis d'Amérique","US","Directs_globaux",6999
1950,"Australie","AU","Directs_globaux",1187
1950,"Autriche","AT","Directs_globaux",6504
1950,"Belgique","BE","Directs_globaux",2051
1950,"Brésil","BR","Directs_globaux",872
1950,"Canada","CA","Directs_globaux",720
1950,"Danemark","DK","Directs_globaux",1297
1950,"France","FR","Directs_globaux",12642
1950,"Allemagne","DE","Directs_globaux",36495
1950,"Irlande","IE","Directs_globaux",77
1950,"Israël","IL","Directs_globaux",100
1950,"Italie","IT","Directs_globaux",4100
1950,"Japon","JP","Directs_globaux",6507
1950,"Liban","LB","Directs_globaux",32
1950,"Mexique","MX","Directs_globaux",239
1950,"Maroc","MA","Directs_globaux",92
1950,"Nouvelle-Zélande","NZ","Directs_globaux",246
1950,"Norvège","NO","Directs_globaux",2012
1950,"Portugal","PT","Directs_globaux",236
1950,"République de Corée","KR","Résident_direct",30
1950,"République de Corée","KR","NonRésident_direct",0
1950,"Afrique du Sud","ZA","Directs_globaux",212
1950,"Espagne","ES","Directs_globaux",4908
1950,"Sri Lanka","LK","Directs_globaux",13
1950,"Suède","SE","Directs_globaux",271
1950,"Suisse","CH","Directs_globaux",19887
1950,"République arabe syrienne","SY","Directs_globaux",63
1950,"Trinité-et-Tobago","TT","Directs_globaux",4
1950,"Tunisie","TN","Directs_globaux",26
1950,"Royaume-Uni","GB","Directs_globaux",7327
1950,"États-Unis d'Amérique","US","Directs_globaux",6739
1951,"Australie","AU","Directs_globaux",773
1951,"Autriche","AT","Directs_globaux",5021
1951,"Belgique","BE","Directs_globaux",1413
1951,"Canada","CA","Directs_globaux",649
1951,"Tchécoslovaquie","CS","Directs_globaux",145
1951,"Danemark","DK","Directs_globaux",946
1951,"Égypte","EG","Directs_globaux",48
1951,"France","FR","Directs_globaux",10847
1951,"Allemagne","DE","Directs_globaux",37205
1951,"Irlande","IE","Directs_globaux",25
1951,"Israël","IL","Directs_globaux",66
1951,"Italie","IT","Directs_globaux",3685
1951,"Japon","JP","Directs_globaux",6329
1951,"Liban","LB","Directs_globaux",60
1951,"Mexique","MX","Directs_globaux",119
1951,"Maroc","MA","Directs_globaux",62
1951,"Nouvelle-Zélande","NZ","Directs_globaux",165
1951,"Norvège","NO","Directs_globaux",1530
1951,"Portugal","PT","Directs_globaux",277
1951,"République de Corée","KR","Résident_direct",3
1951,"République de Corée","KR","NonRésident_direct",0
1951,"Afrique du Sud","ZA","Directs_globaux",260
1951,"Espagne","ES","Directs_globaux",5006
1951,"Suède","SE","Directs_globaux",181
1951,"Suisse","CH","Directs_globaux",18962
1951,"République arabe syrienne","SY","Directs_globaux",97
1951,"Trinité-et-Tobago","TT","Directs_globaux",1
1951,"Tunisie","TN","Directs_globaux",12
1951,"Royaume-Uni","GB","Directs_globaux",9155
1951,"États-Unis d'Amérique","US","Directs_globaux",4279
1952,"Australie","AU","Directs_globaux",1186
1952,"Autriche","AT","Directs_globaux",6575
1952,"Belgique","BE","Directs_globaux",2000
1952,"Canada","CA","Directs_globaux",502
1952,"Tchécoslovaquie","CS","Directs_globaux",24
1952,"Danemark","DK","Directs_globaux",1092
1952,"Égypte","EG","Directs_globaux",58
1952,"France","FR","Directs_globaux",13079
1952,"Allemagne","DE","Directs_globaux",43284
1952,"Irlande","IE","Directs_globaux",55
1952,"Israël","IL","Directs_globaux",51
1952,"Italie","IT","Directs_globaux",3965
1952,"Japon","JP","Directs_globaux",8431
1952,"Liban","LB","Directs_globaux",29
1952,"Mexique","MX","Directs_globaux",251
1952,"Maroc","MA","Directs_globaux",54
1952,"Nouvelle-Zélande","NZ","Directs_globaux",177
1952,"Norvège","NO","Directs_globaux",1551
1952,"Pologne","PL","Directs_globaux",344
1952,"Portugal","PT","Directs_globaux",265
1952,"République de Corée","KR","Résident_direct",19
1952,"République de Corée","KR","NonRésident_direct",0
1952,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Directs_globaux",13
1952,"Afrique du Sud","ZA","Directs_globaux",261
1952,"Espagne","ES","Directs_globaux",1506
1952,"Sri Lanka","LK","Directs_globaux",29
1952,"Suède","SE","Directs_globaux",137
1952,"Suisse","CH","Directs_globaux",22372
1952,"République arabe syrienne","SY","Directs_globaux",145
1952,"Trinité-et-Tobago","TT","Directs_globaux",1
1952,"Tunisie","TN","Directs_globaux",17
1952,"Royaume-Uni","GB","Directs_globaux",9671
1952,"États-Unis d'Amérique","US","Directs_globaux",4993
1953,"Australie","AU","Directs_globaux",1504
1953,"Autriche","AT","Directs_globaux",8230
1953,"Belgique","BE","Directs_globaux",2906
1953,"Canada","CA","Directs_globaux",536
1953,"Tchécoslovaquie","CS","Directs_globaux",23
1953,"Danemark","DK","Directs_globaux",927
1953,"Égypte","EG","Directs_globaux",754
1953,"France","FR","Directs_globaux",10218
1953,"Allemagne","DE","NonRésident_direct",89
1953,"Hongrie","HU","Directs_globaux",3
1953,"Irlande","IE","Directs_globaux",52
1953,"Israël","IL","Directs_globaux",77
1953,"Italie","IT","Directs_globaux",4715
1953,"Japon","JP","Directs_globaux",10123
1953,"Liban","LB","Directs_globaux",21
1953,"Liechtenstein","LI","Directs_globaux",3
1953,"Mexique","MX","Directs_globaux",358
1953,"Maroc","MA","Directs_globaux",79
1953,"Nouvelle-Zélande","NZ","Directs_globaux",216
1953,"Norvège","NO","Directs_globaux",1553
1953,"Pologne","PL","Directs_globaux",18
1953,"Portugal","PT","Directs_globaux",170
1953,"République de Corée","KR","Résident_direct",62
1953,"République de Corée","KR","NonRésident_direct",0
1953,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Directs_globaux",82
1953,"Afrique du Sud","ZA","Directs_globaux",354
1953,"Espagne","ES","Directs_globaux",1543
1953,"Sri Lanka","LK","Directs_globaux",89
1953,"Suède","SE","Directs_globaux",171
1953,"Suisse","CH","Directs_globaux",19608
1953,"République arabe syrienne","SY","Directs_globaux",338
1953,"Tunisie","TN","Directs_globaux",17
1953,"Royaume-Uni","GB","Directs_globaux",8270
1953,"États-Unis d'Amérique","US","Directs_globaux",5459
1954,"Australie","AU","Directs_globaux",1373
1954,"Autriche","AT","Directs_globaux",9006
1954,"Belgique","BE","Directs_globaux",2919
1954,"Canada","CA","Directs_globaux",595
1954,"Tchécoslovaquie","CS","Directs_globaux",46
1954,"Danemark","DK","Directs_globaux",915
1954,"Égypte","EG","Directs_globaux",814
1954,"France","FR","Directs_globaux",10831
1954,"Allemagne","DE","NonRésident_direct",168
1954,"Hongrie","HU","Directs_globaux",59
1954,"Irlande","IE","Directs_globaux",71
1954,"Israël","IL","Directs_globaux",160
1954,"Italie","IT","Directs_globaux",3720
1954,"Japon","JP","Directs_globaux",12412
1954,"Liban","LB","Directs_globaux",55
1954,"Liechtenstein","LI","Directs_globaux",4
1954,"Mexique","MX","Directs_globaux",386
1954,"Maroc","MA","Directs_globaux",56
1954,"Nouvelle-Zélande","NZ","Directs_globaux",245
1954,"Norvège","NO","Directs_globaux",1457
1954,"Pologne","PL","Directs_globaux",34
1954,"Portugal","PT","Directs_globaux",301
1954,"République de Corée","KR","Résident_direct",76
1954,"République de Corée","KR","NonRésident_direct",0
1954,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Directs_globaux",65
1954,"Espagne","ES","Directs_globaux",1799
1954,"Sri Lanka","LK","Directs_globaux",157
1954,"Suède","SE","Directs_globaux",149
1954,"Suisse","CH","Directs_globaux",27673
1954,"République arabe syrienne","SY","Directs_globaux",171
1954,"Trinité-et-Tobago","TT","Directs_globaux",2
1954,"Tunisie","TN","Directs_globaux",27
1954,"Royaume-Uni","GB","Directs_globaux",9215
1954,"États-Unis d'Amérique","US","Directs_globaux",5465
1955,"Australie","AU","Directs_globaux",1328
1955,"Autriche","AT","Directs_globaux",9465
1955,"Belgique","BE","Directs_globaux",3063
1955,"Brésil","BR","Directs_globaux",557
1955,"Canada","CA","Directs_globaux",519
1955,"Tchécoslovaquie","CS","Directs_globaux",107
1955,"Danemark","DK","Directs_globaux",850
1955,"Égypte","EG","Directs_globaux",1042
1955,"France","FR","Directs_globaux",10908
1955,"Hongrie","HU","Directs_globaux",169
1955,"Irlande","IE","Directs_globaux",74
1955,"Israël","IL","Directs_globaux",375
1955,"Japon","JP","Directs_globaux",14195
1955,"Liban","LB","Directs_globaux",102
1955,"Mexique","MX","Directs_globaux",441
1955,"Maroc","MA","Directs_globaux",51
1955,"Nouvelle-Zélande","NZ","Directs_globaux",255
1955,"Norvège","NO","Directs_globaux",1220
1955,"Pologne","PL","Directs_globaux",16
1955,"Portugal","PT","Directs_globaux",232
1955,"République de Corée","KR","Résident_direct",216
1955,"République de Corée","KR","NonRésident_direct",0
1955,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Directs_globaux",92
1955,"Afrique du Sud","ZA","Directs_globaux",638
1955,"Espagne","ES","Directs_globaux",2091
1955,"Sri Lanka","LK","Directs_globaux",92
1955,"Suède","SE","Directs_globaux",155
1955,"Suisse","CH","Directs_globaux",26068
1955,"République arabe syrienne","SY","Directs_globaux",167
1955,"Trinité-et-Tobago","TT","Directs_globaux",1
1955,"Tunisie","TN","Directs_globaux",12
1955,"Royaume-Uni","GB","Directs_globaux",9792
1955,"États-Unis d'Amérique","US","Directs_globaux",5764
1956,"Australie","AU","Directs_globaux",1130
1956,"Autriche","AT","Directs_globaux",8139
1956,"Belgique","BE","Directs_globaux",2554
1956,"Brésil","BR","Directs_globaux",663
1956,"Canada","CA","Directs_globaux",595
1956,"Tchécoslovaquie","CS","Directs_globaux",253
1956,"Danemark","DK","Directs_globaux",843
1956,"Égypte","EG","Directs_globaux",832
1956,"France","FR","Directs_globaux",8695
1956,"Rép. dém. Allemande","D2","Directs_globaux",653
1956,"Hongrie","HU","Directs_globaux",141
1956,"Irlande","IE","Directs_globaux",56
1956,"Israël","IL","Directs_globaux",249
1956,"Italie","IT","Directs_globaux",1903
1956,"Japon","JP","Directs_globaux",17230
1956,"Liban","LB","Directs_globaux",49
1956,"Maroc","MA","Directs_globaux",37
1956,"Norvège","NO","Directs_globaux",1264
1956,"Pologne","PL","Directs_globaux",34
1956,"Portugal","PT","Directs_globaux",282
1956,"République de Corée","KR","Résident_direct",179
1956,"République de Corée","KR","NonRésident_direct",0
1956,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Directs_globaux",94
1956,"Afrique du Sud","ZA","Directs_globaux",463
1956,"Espagne","ES","Directs_globaux",2304
1956,"Sri Lanka","LK","Directs_globaux",48
1956,"Suède","SE","Directs_globaux",155
1956,"Suisse","CH","Directs_globaux",24390
1956,"République arabe syrienne","SY","Directs_globaux",370
1956,"Trinité-et-Tobago","TT","Directs_globaux",13
1956,"Tunisie","TN","Directs_globaux",7
1956,"Royaume-Uni","GB","Directs_globaux",9964
1956,"États-Unis d'Amérique","US","Directs_globaux",4824
1957,"Australie","AU","Directs_globaux",1394
1957,"Autriche","AT","Directs_globaux",7755
1957,"Belgique","BE","Directs_globaux",2587
1957,"Canada","CA","Directs_globaux",624
1957,"Tchécoslovaquie","CS","Directs_globaux",306
1957,"Danemark","DK","Directs_globaux",811
1957,"Égypte","EG","Directs_globaux",541
1957,"France","FR","Directs_globaux",8297
1957,"Rép. dém. Allemande","D2","Directs_globaux",1117
1957,"Hongrie","HU","Directs_globaux",434
1957,"Irlande","IE","Directs_globaux",66
1957,"Israël","IL","Directs_globaux",298
1957,"Japon","JP","Directs_globaux",18747
1957,"Liban","LB","Directs_globaux",34
1957,"Liechtenstein","LI","Directs_globaux",3
1957,"Mexique","MX","Directs_globaux",524
1957,"Monaco","MC","Directs_globaux",51
1957,"Maroc","MA","Directs_globaux",42
1957,"Nouvelle-Zélande","NZ","Directs_globaux",272
1957,"Norvège","NO","Directs_globaux",1149
1957,"Pologne","PL","Directs_globaux",20
1957,"Portugal","PT","Directs_globaux",240
1957,"République de Corée","KR","Résident_direct",276
1957,"République de Corée","KR","NonRésident_direct",0
1957,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Directs_globaux",105
1957,"Afrique du Sud","ZA","Directs_globaux",534
1957,"Espagne","ES","Directs_globaux",2206
1957,"Sri Lanka","LK","Directs_globaux",15
1957,"Suède","SE","Directs_globaux",130
1957,"Suisse","CH","Directs_globaux",30742
1957,"République arabe syrienne","SY","Directs_globaux",53
1957,"Trinité-et-Tobago","TT","Directs_globaux",1
1957,"Tunisie","TN","Directs_globaux",26
1957,"Royaume-Uni","GB","Directs_globaux",10512
1957,"États-Unis d'Amérique","US","Directs_globaux",4714
1958,"Australie","AU","Directs_globaux",1362
1958,"Autriche","AT","Directs_globaux",8962
1958,"Belgique","BE","Directs_globaux",3571
1958,"Brésil","BR","Directs_globaux",900
1958,"Canada","CA","Directs_globaux",741
1958,"Tchécoslovaquie","CS","Directs_globaux",103
1958,"Danemark","DK","Directs_globaux",894
1958,"Égypte","EG","Directs_globaux",279
1958,"France","FR","Directs_globaux",9028
1958,"Rép. dém. Allemande","D2","Directs_globaux",1145
1958,"Hongrie","HU","Directs_globaux",489
1958,"Irlande","IE","Directs_globaux",68
1958,"Israël","IL","Directs_globaux",240
1958,"Japon","JP","Directs_globaux",27124
1958,"Liban","LB","Directs_globaux",14
1958,"Monaco","MC","Directs_globaux",23
1958,"Maroc","MA","Directs_globaux",47
1958,"Nouvelle-Zélande","NZ","Directs_globaux",236
1958,"Norvège","NO","Directs_globaux",1212
1958,"Pologne","PL","Directs_globaux",64
1958,"Portugal","PT","Directs_globaux",273
1958,"République de Corée","KR","Résident_direct",358
1958,"République de Corée","KR","NonRésident_direct",0
1958,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Directs_globaux",118
1958,"Espagne","ES","Directs_globaux",2388
1958,"Sri Lanka","LK","Directs_globaux",5
1958,"Suède","SE","Directs_globaux",184
1958,"Suisse","CH","Directs_globaux",32979
1958,"Trinité-et-Tobago","TT","Directs_globaux",3
1958,"Tunisie","TN","Directs_globaux",6
1958,"Royaume-Uni","GB","Directs_globaux",10891
1958,"États-Unis d'Amérique","US","Directs_globaux",4423
1958,"Zimbabwe","ZW","Directs_globaux",5
1959,"Australie","AU","Directs_globaux",1366
1959,"Autriche","AT","Directs_globaux",8279
1959,"Belgique","BE","Directs_globaux",2411
1959,"Canada","CA","Directs_globaux",798
1959,"Tchécoslovaquie","CS","Directs_globaux",196
1959,"Danemark","DK","Directs_globaux",725
1959,"Égypte","EG","Directs_globaux",99
1959,"France","FR","Directs_globaux",9242
1959,"Rép. dém. Allemande","D2","Directs_globaux",556
1959,"Hongrie","HU","Directs_globaux",301
1959,"Irlande","IE","Directs_globaux",53
1959,"Israël","IL","Directs_globaux",308
1959,"Japon","JP","Directs_globaux",26368
1959,"Liban","LB","Directs_globaux",93
1959,"Monaco","MC","Directs_globaux",36
1959,"Maroc","MA","Directs_globaux",41
1959,"Nouvelle-Zélande","NZ","Directs_globaux",257
1959,"Norvège","NO","Directs_globaux",1167
1959,"Pologne","PL","Directs_globaux",78
1959,"République de Corée","KR","Résident_direct",361
1959,"République de Corée","KR","NonRésident_direct",1
1959,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Directs_globaux",120
1959,"Suède","SE","Directs_globaux",194
1959,"Suisse","CH","Directs_globaux",27473
1959,"Trinité-et-Tobago","TT","Directs_globaux",10
1959,"Tunisie","TN","Directs_globaux",10
1959,"Royaume-Uni","GB","Directs_globaux",9098
1959,"États-Unis d'Amérique","US","Directs_globaux",4879
1959,"Zimbabwe","ZW","Directs_globaux",69
1960,"Australie","AU","Directs_globaux",1278
1960,"Autriche","AT","Directs_globaux",7588
1960,"Belgique","BE","Directs_globaux",2410
1960,"Canada","CA","Directs_globaux",812
1960,"Tchécoslovaquie","CS","Directs_globaux",139
1960,"Danemark","DK","Directs_globaux",739
1960,"Égypte","EG","Directs_globaux",230
1960,"France","FR","Directs_globaux",8331
1960,"Rép. dém. Allemande","D2","Directs_globaux",572
1960,"Hongrie","HU","Directs_globaux",252
1960,"Irlande","IE","Directs_globaux",89
1960,"Israël","IL","Directs_globaux",375
1960,"Japon","JP","Directs_globaux",24536
1960,"Liban","LB","Directs_globaux",110
1960,"Mexique","MX","Directs_globaux",269
1960,"Monaco","MC","Directs_globaux",31
1960,"Maroc","MA","Directs_globaux",36
1960,"Nouvelle-Zélande","NZ","Directs_globaux",353
1960,"Norvège","NO","Directs_globaux",1030
1960,"Portugal","PT","Directs_globaux",329
1960,"République de Corée","KR","Résident_direct",328
1960,"République de Corée","KR","NonRésident_direct",1
1960,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Directs_globaux",71
1960,"Afrique du Sud","ZA","Directs_globaux",886
1960,"Espagne","ES","Directs_globaux",2639
1960,"Sri Lanka","LK","Directs_globaux",16
1960,"Suède","SE","Directs_globaux",229
1960,"Suisse","CH","Directs_globaux",20215
1960,"Trinité-et-Tobago","TT","Directs_globaux",8
1960,"Tunisie","TN","Directs_globaux",18
1960,"Royaume-Uni","GB","Directs_globaux",9237
1960,"États-Unis d'Amérique","US","Directs_globaux",4525
1960,"Zimbabwe","ZW","Directs_globaux",51
1961,"Australie","AU","Directs_globaux",1413
1961,"Autriche","AT","Directs_globaux",6619
1961,"Belgique","BE","Directs_globaux",1904
1961,"Canada","CA","Directs_globaux",832
1961,"Tchécoslovaquie","CS","Directs_globaux",123
1961,"Danemark","DK","Directs_globaux",688
1961,"Égypte","EG","Directs_globaux",177
1961,"France","FR","Directs_globaux",7955
1961,"Rép. dém. Allemande","D2","Directs_globaux",390
1961,"Hongrie","HU","Directs_globaux",248
1961,"Irlande","IE","Directs_globaux",90
1961,"Israël","IL","Directs_globaux",319
1961,"Italie","IT","Directs_globaux",6295
1961,"Japon","JP","Directs_globaux",23462
1961,"Liban","LB","Directs_globaux",42
1961,"Mexique","MX","Directs_globaux",331
1961,"Maroc","MA","Directs_globaux",42
1961,"Nouvelle-Zélande","NZ","Directs_globaux",346
1961,"Norvège","NO","Directs_globaux",964
1961,"Pologne","PL","Directs_globaux",110
1961,"Portugal","PT","Directs_globaux",268
1961,"République de Corée","KR","Résident_direct",465
1961,"République de Corée","KR","NonRésident_direct",5
1961,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Directs_globaux",118
1961,"Afrique du Sud","ZA","Directs_globaux",832
1961,"Espagne","ES","Directs_globaux",3949
1961,"Sri Lanka","LK","Directs_globaux",22
1961,"Suède","SE","Directs_globaux",245
1961,"Suisse","CH","Directs_globaux",15073
1961,"République arabe syrienne","SY","Directs_globaux",172
1961,"Trinité-et-Tobago","TT","Directs_globaux",18
1961,"Royaume-Uni","GB","Directs_globaux",9427
1961,"États-Unis d'Amérique","US","Directs_globaux",4714
1961,"Zimbabwe","ZW","Directs_globaux",56
1962,"Australie","AU","Directs_globaux",1357
1962,"Autriche","AT","Directs_globaux",7466
1962,"Belgique","BE","Directs_globaux",1851
1962,"Canada","CA","Directs_globaux",750
1962,"Tchécoslovaquie","CS","Directs_globaux",345
1962,"Danemark","DK","Directs_globaux",753
1962,"Égypte","EG","Directs_globaux",553
1962,"France","FR","Directs_globaux",8306
1962,"Rép. dém. Allemande","D2","Directs_globaux",352
1962,"Hongrie","HU","Directs_globaux",294
1962,"Irlande","IE","Directs_globaux",73
1962,"Israël","IL","Directs_globaux",233
1962,"Japon","JP","Directs_globaux",28283
1962,"Liban","LB","Directs_globaux",88
1962,"Liechtenstein","LI","Directs_globaux",2
1962,"Mexique","MX","Directs_globaux",265
1962,"Monaco","MC","Directs_globaux",24
1962,"Maroc","MA","Directs_globaux",37
1962,"Nouvelle-Zélande","NZ","Directs_globaux",308
1962,"Norvège","NO","Directs_globaux",967
1962,"Pologne","PL","Directs_globaux",126
1962,"Portugal","PT","Directs_globaux",378
1962,"République de Corée","KR","Résident_direct",565
1962,"République de Corée","KR","NonRésident_direct",5
1962,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Directs_globaux",131
1962,"Afrique du Sud","ZA","Directs_globaux",928
1962,"Espagne","ES","Directs_globaux",2712
1962,"Sri Lanka","LK","Directs_globaux",5
1962,"Suède","SE","Directs_globaux",238
1962,"Suisse","CH","Directs_globaux",941
1962,"République arabe syrienne","SY","Directs_globaux",16
1962,"Royaume-Uni","GB","Directs_globaux",7780
1962,"États-Unis d'Amérique","US","Directs_globaux",4910
1962,"Zimbabwe","ZW","Directs_globaux",31
1963,"Australie","AU","Directs_globaux",1425
1963,"Autriche","AT","Résident_direct",5081
1963,"Autriche","AT","NonRésident_direct",2271
1963,"Belgique","BE","Résident_direct",2123
1963,"Belgique","BE","NonRésident_direct",168
1963,"Canada","CA","Directs_globaux",892
1963,"Chili","CL","Résident_direct",64
1963,"Chili","CL","NonRésident_direct",3
1963,"Colombie","CO","Résident_direct",65
1963,"Colombie","CO","NonRésident_direct",24
1963,"Cuba","CU","Résident_direct",9
1963,"Tchécoslovaquie","CS","Résident_direct",350
1963,"Tchécoslovaquie","CS","NonRésident_direct",11
1963,"Danemark","DK","Directs_globaux",852
1963,"France","FR","Résident_direct",7365
1963,"France","FR","NonRésident_direct",924
1963,"Rép. dém. Allemande","D2","Directs_globaux",633
1963,"Hongrie","HU","Résident_direct",431
1963,"Hongrie","HU","NonRésident_direct",2
1963,"Inde","IN","Résident_direct",4075
1963,"Inde","IN","NonRésident_direct",90
1963,"Irlande","IE","Résident_direct",7
1963,"Irlande","IE","NonRésident_direct",98
1963,"Israël","IL","Résident_direct",219
1963,"Israël","IL","NonRésident_direct",48
1963,"Italie","IT","Résident_direct",1694
1963,"Italie","IT","NonRésident_direct",355
1963,"Jamaïque","JM","Résident_direct",5
1963,"Jamaïque","JM","NonRésident_direct",4
1963,"Japon","JP","Résident_direct",33534
1963,"Japon","JP","NonRésident_direct",337
1963,"Liban","LB","Résident_direct",211
1963,"Liban","LB","NonRésident_direct",124
1963,"Liechtenstein","LI","Résident_direct",5
1963,"Malte","MT","Résident_direct",1
1963,"Mexique","MX","Résident_direct",167
1963,"Mexique","MX","NonRésident_direct",106
1963,"Monaco","MC","Résident_direct",13
1963,"Maroc","MA","Résident_direct",33
1963,"Maroc","MA","NonRésident_direct",9
1963,"Nouvelle-Zélande","NZ","Résident_direct",177
1963,"Nouvelle-Zélande","NZ","NonRésident_direct",189
1963,"Norvège","NO","Résident_direct",751
1963,"Norvège","NO","NonRésident_direct",193
1963,"Pérou","PE","Directs_globaux",56
1963,"Philippines","PH","Résident_direct",93
1963,"Philippines","PH","NonRésident_direct",24
1963,"Pologne","PL","Résident_direct",69
1963,"Pologne","PL","NonRésident_direct",3
1963,"Portugal","PT","NonRésident_direct",433
1963,"République de Corée","KR","Résident_direct",726
1963,"République de Corée","KR","NonRésident_direct",3
1963,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Résident_direct",141
1963,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","NonRésident_direct",27
1963,"Afrique du Sud","ZA","Résident_direct",926
1963,"Afrique du Sud","ZA","NonRésident_direct",230
1963,"Espagne","ES","Directs_globaux",3248
1963,"Sri Lanka","LK","Résident_direct",4
1963,"Sri Lanka","LK","NonRésident_direct",4
1963,"Suède","SE","Résident_direct",166
1963,"Suède","SE","NonRésident_direct",109
1963,"Suisse","CH","Résident_direct",818
1963,"Suisse","CH","NonRésident_direct",145
1963,"République arabe syrienne","SY","Résident_direct",96
1963,"République arabe syrienne","SY","NonRésident_direct",1
1963,"Trinité-et-Tobago","TT","Résident_direct",3
1963,"Trinité-et-Tobago","TT","NonRésident_direct",9
1963,"Tunisie","TN","Résident_direct",23
1963,"Royaume-Uni","GB","Résident_direct",5758
1963,"Royaume-Uni","GB","NonRésident_direct",2157
1963,"États-Unis d'Amérique","US","Résident_direct",4632
1963,"États-Unis d'Amérique","US","NonRésident_direct",336
1963,"Venezuela","VE","Résident_direct",48
1963,"Venezuela","VE","NonRésident_direct",14
1963,"Zimbabwe","ZW","Résident_direct",8
1963,"Zimbabwe","ZW","NonRésident_direct",30
1964,"Australie","AU","Directs_globaux",1572
1964,"Belgique","BE","Résident_direct",1315
1964,"Belgique","BE","NonRésident_direct",195
1964,"Canada","CA","Directs_globaux",881
1964,"Colombie","CO","Résident_direct",61
1964,"Colombie","CO","NonRésident_direct",22
1964,"Tchécoslovaquie","CS","Résident_direct",526
1964,"Tchécoslovaquie","CS","NonRésident_direct",8
1964,"Danemark","DK","Directs_globaux",750
1964,"Égypte","EG","Résident_direct",70
1964,"Égypte","EG","NonRésident_direct",16
1964,"France","FR","Résident_direct",8233
1964,"France","FR","NonRésident_direct",741
1964,"Rép. dém. Allemande","D2","Résident_direct",602
1964,"Rép. dém. Allemande","D2","NonRésident_direct",8
1964,"Allemagne","DE","NonRésident_direct",479
1964,"Hongrie","HU","Résident_direct",286
1964,"Hongrie","HU","NonRésident_direct",23
