//Solicitudes de registro de diseños industriales por oficina,
"//por directamente por residentes, directamente por no residentes y sistema de La Haya",
//Fuente:  Base de datos de estadísticas de la OMPI, diciembre 2011
//Nota: Es probable que falten datos relativos a algunas oficinas o respecto de ciertos períodos.,

Año,Nombre'Oficina,Código'Oficina,Tipo de solicitante,Número de solicitudes
1976,"España","ES","Directamente_NOresidentes",331
1976,"Sri Lanka","LK","Directamente_NOresidentes",20
1976,"Suecia","SE","Directamente_residentes",2006
1976,"Suecia","SE","Directamente_NOresidentes",593
1976,"Suiza","CH","Directamente_residentes",470
1976,"Suiza","CH","Directamente_NOresidentes",339
1976,"Trinidad y Tobago","TT","Directamente_residentes",12
1976,"Trinidad y Tobago","TT","Directamente_NOresidentes",3
1976,"Reino Unido","GB","Directamente_residentes",2405
1976,"Reino Unido","GB","Directamente_NOresidentes",2218
1976,"Estados Unidos de América","US","Directamente_residentes",5712
1976,"Estados Unidos de América","US","Directamente_NOresidentes",1349
1976,"Venezuela","VE","Directamente_residentes",213
1976,"Venezuela","VE","Directamente_NOresidentes",124
1976,"Zaire","ZR","Directamente_residentes",6
1976,"Zaire","ZR","Directamente_NOresidentes",2
1976,"Zambia","ZM","Directamente_NOresidentes",5
1977,"Organización Africana de la Propiedad Intelectual","OA","Directamente_residentes",25
1977,"Organización Africana de la Propiedad Intelectual","OA","Directamente_NOresidentes",126
1977,"Argelia","DZ","Directamente_residentes",38
1977,"Argelia","DZ","Directamente_NOresidentes",13
1977,"Argentina","AR","Directamente_residentes",2506
1977,"Argentina","AR","Directamente_NOresidentes",129
1977,"Australia","AU","Directamente_residentes",1967
1977,"Australia","AU","Directamente_NOresidentes",728
1977,"Austria","AT","Directamente_residentes",4232
1977,"Austria","AT","Directamente_NOresidentes",1790
1977,"Bahamas","BS","Directamente_NOresidentes",1
1977,"Bangladesh","BD","Directamente_residentes",17
1977,"Benelux","BX","Directamente_residentes",1591
1977,"Benelux","BX","Directamente_NOresidentes",1268
1977,"Brasil","BR","Directamente_residentes",58
1977,"Brasil","BR","Directamente_NOresidentes",11
1977,"Bulgaria","BG","Directamente_residentes",53
1977,"Bulgaria","BG","Directamente_NOresidentes",6
1977,"Canadá","CA","Directamente_residentes",645
1977,"Canadá","CA","Directamente_NOresidentes",1076
1977,"Colombia","CO","Directamente_residentes",50
1977,"Colombia","CO","Directamente_NOresidentes",41
1977,"Checoslovaquia","CS","Directamente_residentes",1273
1977,"Checoslovaquia","CS","Directamente_NOresidentes",25
1977,"Dinamarca","DK","Directamente_residentes",418
1977,"Dinamarca","DK","Directamente_NOresidentes",587
1977,"Egipto","EG","Directamente_residentes",90
1977,"Egipto","EG","Directamente_NOresidentes",15
1977,"Finlandia","FI","Directamente_residentes",437
1977,"Finlandia","FI","Directamente_NOresidentes",351
1977,"Francia","FR","Directamente_residentes",3493
1977,"Francia","FR","Directamente_NOresidentes",524
1977,"República Democrática Alemana","D2","Directamente_residentes",321
1977,"República Democrática Alemana","D2","Directamente_NOresidentes",16
1977,"Alemania","DE","Directamente_NOresidentes",4167
1977,"Hungría","HU","Directamente_residentes",241
1977,"Hungría","HU","Directamente_NOresidentes",17
1977,"India","IN","Directamente_residentes",1358
1977,"India","IN","Directamente_NOresidentes",45
1977,"Iraq","IQ","Directamente_residentes",59
1977,"Irlanda","IE","Directamente_residentes",73
1977,"Irlanda","IE","Directamente_NOresidentes",174
1977,"Israel","IL","Directamente_residentes",212
1977,"Israel","IL","Directamente_NOresidentes",77
1977,"Jamaica","JM","Directamente_residentes",2
1977,"Jamaica","JM","Directamente_NOresidentes",7
1977,"Japón","JP","Directamente_residentes",52186
1977,"Japón","JP","Directamente_NOresidentes",957
1977,"Liechtenstein","LI","Directamente_residentes",3
1977,"Malawi","MW","Directamente_residentes",1
1977,"Malta","MT","Directamente_residentes",7
1977,"Malta","MT","Directamente_NOresidentes",1
1977,"México","MX","Directamente total",494
1977,"Mónaco","MC","Directamente_residentes",36
1977,"Marruecos","MA","Directamente_residentes",79
1977,"Marruecos","MA","Directamente_NOresidentes",15
1977,"Nueva Zelandia","NZ","Directamente_residentes",210
1977,"Nueva Zelandia","NZ","Directamente_NOresidentes",222
1977,"Noruega","NO","Directamente_residentes",329
1977,"Noruega","NO","Directamente_NOresidentes",504
1977,"Pakistán","PK","Directamente_residentes",91
1977,"Pakistán","PK","Directamente_NOresidentes",12
1977,"Perú","PE","Directamente_residentes",196
1977,"Perú","PE","Directamente_NOresidentes",16
1977,"Filipinas","PH","Directamente_residentes",366
1977,"Filipinas","PH","Directamente_NOresidentes",54
1977,"Polonia","PL","Directamente_residentes",169
1977,"Polonia","PL","Directamente_NOresidentes",33
1977,"Portugal","PT","Directamente_residentes",218
1977,"Portugal","PT","Directamente_NOresidentes",107
1977,"República de Corea","KR","Directamente_residentes",5404
1977,"República de Corea","KR","Directamente_NOresidentes",116
1977,"Serbia y Montenegro (antiguamente Yugoslavia)","YU","Directamente_residentes",317
1977,"Serbia y Montenegro (antiguamente Yugoslavia)","YU","Directamente_NOresidentes",96
1977,"Union Soviética","SU","Directamente_residentes",2082
1977,"Union Soviética","SU","Directamente_NOresidentes",29
1977,"España","ES","Directamente_residentes",2770
1977,"España","ES","Directamente_NOresidentes",238
1977,"Sri Lanka","LK","Directamente_residentes",1
1977,"Sri Lanka","LK","Directamente_NOresidentes",2
1977,"Swazilandia","SZ","Directamente_NOresidentes",2
1977,"Suecia","SE","Directamente_residentes",2077
1977,"Suecia","SE","Directamente_NOresidentes",629
1977,"Suiza","CH","Directamente_residentes",354
1977,"Suiza","CH","Directamente_NOresidentes",342
1977,"Trinidad y Tobago","TT","Directamente_NOresidentes",7
1977,"Reino Unido","GB","Directamente_residentes",2269
1977,"Reino Unido","GB","Directamente_NOresidentes",2223
1977,"Estados Unidos de América","US","Directamente_residentes",5827
1977,"Estados Unidos de América","US","Directamente_NOresidentes",1431
1977,"Venezuela","VE","Directamente_residentes",430
1977,"Venezuela","VE","Directamente_NOresidentes",2040
1977,"Zambia","ZM","Directamente_residentes",12
1977,"Zambia","ZM","Directamente_NOresidentes",5
1978,"Organización Africana de la Propiedad Intelectual","OA","Directamente_residentes",20
1978,"Organización Africana de la Propiedad Intelectual","OA","Directamente_NOresidentes",10
1978,"Argelia","DZ","Directamente_residentes",35
1978,"Argelia","DZ","Directamente_NOresidentes",12
1978,"Argentina","AR","Directamente_residentes",2011
1978,"Argentina","AR","Directamente_NOresidentes",172
1978,"Australia","AU","Directamente_residentes",2452
1978,"Australia","AU","Directamente_NOresidentes",718
1978,"Austria","AT","Directamente_residentes",3369
1978,"Austria","AT","Directamente_NOresidentes",1881
1978,"Bahamas","BS","Directamente_NOresidentes",2
1978,"Bahrein","BH","Directamente_NOresidentes",8
1978,"Bangladesh","BD","Directamente_residentes",31
1978,"Bangladesh","BD","Directamente_NOresidentes",2
1978,"Benelux","BX","Directamente_residentes",2107
1978,"Benelux","BX","Directamente_NOresidentes",1563
1978,"Brasil","BR","Directamente total",1200
1978,"Bulgaria","BG","Directamente_residentes",80
1978,"Bulgaria","BG","Directamente_NOresidentes",2
1978,"Canadá","CA","Directamente_residentes",633
1978,"Canadá","CA","Directamente_NOresidentes",1362
1978,"Colombia","CO","Directamente_residentes",26
1978,"Colombia","CO","Directamente_NOresidentes",31
1978,"Checoslovaquia","CS","Directamente_residentes",1286
1978,"Checoslovaquia","CS","Directamente_NOresidentes",34
1978,"Dinamarca","DK","Directamente_residentes",425
1978,"Dinamarca","DK","Directamente_NOresidentes",622
1978,"Ecuador","EC","Directamente_residentes",7
1978,"Ecuador","EC","Directamente_NOresidentes",6
1978,"Egipto","EG","Directamente_residentes",113
1978,"Egipto","EG","Directamente_NOresidentes",19
1978,"Finlandia","FI","Directamente_residentes",464
1978,"Finlandia","FI","Directamente_NOresidentes",369
1978,"Francia","FR","Directamente_residentes",3648
1978,"Francia","FR","Directamente_NOresidentes",534
1978,"República Democrática Alemana","D2","Directamente_residentes",322
1978,"República Democrática Alemana","D2","Directamente_NOresidentes",14
1978,"Alemania","DE","Directamente_residentes",5
1978,"Alemania","DE","Directamente_NOresidentes",4262
1978,"Hungría","HU","Directamente_residentes",209
1978,"Hungría","HU","Directamente_NOresidentes",42
1978,"India","IN","Directamente_residentes",1313
1978,"India","IN","Directamente_NOresidentes",84
1978,"Iraq","IQ","Directamente_residentes",81
1978,"Iraq","IQ","Directamente_NOresidentes",1
1978,"Irlanda","IE","Directamente_residentes",34
1978,"Irlanda","IE","Directamente_NOresidentes",222
1978,"Israel","IL","Directamente_residentes",384
1978,"Israel","IL","Directamente_NOresidentes",86
1978,"Italia","IT","Directamente total",9464
1978,"Jamaica","JM","Directamente_residentes",11
1978,"Japón","JP","Directamente_residentes",55194
1978,"Japón","JP","Directamente_NOresidentes",966
1978,"Liechtenstein","LI","Directamente_residentes",5
1978,"Malawi","MW","Directamente_NOresidentes",5
1978,"Malta","MT","Directamente_residentes",5
1978,"Malta","MT","Directamente_NOresidentes",1
1978,"México","MX","Directamente_residentes",304
1978,"México","MX","Directamente_NOresidentes",111
1978,"Mónaco","MC","Directamente_residentes",25
1978,"Mónaco","MC","Directamente_NOresidentes",1
1978,"Marruecos","MA","Directamente_residentes",104
1978,"Marruecos","MA","Directamente_NOresidentes",25
1978,"Nueva Zelandia","NZ","Directamente_residentes",225
1978,"Nueva Zelandia","NZ","Directamente_NOresidentes",319
1978,"Nigeria","NG","Directamente_residentes",19
1978,"Nigeria","NG","Directamente_NOresidentes",38
1978,"Noruega","NO","Directamente_residentes",376
1978,"Noruega","NO","Directamente_NOresidentes",572
1978,"Pakistán","PK","Directamente_residentes",74
1978,"Pakistán","PK","Directamente_NOresidentes",28
1978,"Perú","PE","Directamente_residentes",115
1978,"Perú","PE","Directamente_NOresidentes",19
1978,"Filipinas","PH","Directamente_residentes",295
1978,"Filipinas","PH","Directamente_NOresidentes",72
1978,"Polonia","PL","Directamente_residentes",181
1978,"Polonia","PL","Directamente_NOresidentes",35
1978,"Portugal","PT","Directamente_residentes",273
1978,"Portugal","PT","Directamente_NOresidentes",127
1978,"República de Corea","KR","Directamente_residentes",6148
1978,"República de Corea","KR","Directamente_NOresidentes",117
1978,"Serbia y Montenegro (antiguamente Yugoslavia)","YU","Directamente_residentes",325
1978,"Serbia y Montenegro (antiguamente Yugoslavia)","YU","Directamente_NOresidentes",74
1978,"Sierra Leona","SL","Directamente_NOresidentes",1
1978,"Sudáfrica","ZA","Directamente_residentes",1155
1978,"Sudáfrica","ZA","Directamente_NOresidentes",341
1978,"Union Soviética","SU","Directamente_residentes",2094
1978,"Union Soviética","SU","Directamente_NOresidentes",36
1978,"España","ES","Directamente_residentes",2504
1978,"España","ES","Directamente_NOresidentes",315
1978,"Sri Lanka","LK","Directamente_residentes",1
1978,"Swazilandia","SZ","Directamente_NOresidentes",9
1978,"Suecia","SE","Directamente_residentes",2409
1978,"Suecia","SE","Directamente_NOresidentes",631
1978,"Suiza","CH","Directamente_residentes",306
1978,"Suiza","CH","Directamente_NOresidentes",321
1978,"República Árabe Siria","SY","Directamente_residentes",149
1978,"República Árabe Siria","SY","Directamente_NOresidentes",14
1978,"Trinidad y Tobago","TT","Directamente_residentes",4
1978,"Trinidad y Tobago","TT","Directamente_NOresidentes",10
1978,"Reino Unido","GB","Directamente_residentes",2377
1978,"Reino Unido","GB","Directamente_NOresidentes",2770
1978,"Estados Unidos de América","US","Directamente_residentes",5789
1978,"Estados Unidos de América","US","Directamente_NOresidentes",1749
1978,"Venezuela","VE","Directamente_residentes",99
1978,"Venezuela","VE","Directamente_NOresidentes",71
1978,"Zaire","ZR","Directamente_NOresidentes",31
1978,"Zambia","ZM","Directamente_NOresidentes",5
1979,"Organización Africana de la Propiedad Intelectual","OA","Directamente_residentes",27
1979,"Organización Africana de la Propiedad Intelectual","OA","Directamente_NOresidentes",10
1979,"Argelia","DZ","Directamente_residentes",23
1979,"Argelia","DZ","Directamente_NOresidentes",11
1979,"Argentina","AR","Directamente_residentes",1572
1979,"Argentina","AR","Directamente_NOresidentes",266
1979,"Australia","AU","Directamente_residentes",2383
1979,"Australia","AU","Directamente_NOresidentes",744
1979,"Austria","AT","Directamente_residentes",4024
1979,"Austria","AT","Directamente_NOresidentes",2016
1979,"Bahamas","BS","Directamente_residentes",2
1979,"Bahamas","BS","Directamente_NOresidentes",6
1979,"Bahrein","BH","Directamente_NOresidentes",5
1979,"Bangladesh","BD","Directamente_residentes",38
1979,"Benelux","BX","Directamente_residentes",2135
1979,"Benelux","BX","Directamente_NOresidentes",1608
1979,"Brasil","BR","Directamente_residentes",886
1979,"Brasil","BR","Directamente_NOresidentes",238
1979,"Bulgaria","BG","Directamente_residentes",53
1979,"Bulgaria","BG","Directamente_NOresidentes",6
1979,"Canadá","CA","Directamente_residentes",517
1979,"Canadá","CA","Directamente_NOresidentes",1266
1979,"Chile","CL","Directamente_residentes",69
1979,"Chile","CL","Directamente_NOresidentes",35
1979,"Colombia","CO","Directamente_residentes",12
1979,"Colombia","CO","Directamente_NOresidentes",25
1979,"Checoslovaquia","CS","Directamente_residentes",1280
1979,"Checoslovaquia","CS","Directamente_NOresidentes",76
1979,"Dinamarca","DK","Directamente_residentes",414
1979,"Dinamarca","DK","Directamente_NOresidentes",637
1979,"Egipto","EG","Directamente_residentes",171
1979,"Egipto","EG","Directamente_NOresidentes",12
1979,"Finlandia","FI","Directamente_residentes",451
1979,"Finlandia","FI","Directamente_NOresidentes",339
1979,"Francia","FR","Directamente_residentes",3667
1979,"Francia","FR","Directamente_NOresidentes",536
1979,"República Democrática Alemana","D2","Directamente_residentes",355
1979,"República Democrática Alemana","D2","Directamente_NOresidentes",17
1979,"Alemania","DE","Directamente_residentes",21
1979,"Alemania","DE","Directamente_NOresidentes",5266
1979,"Hungría","HU","Directamente_residentes",214
1979,"Hungría","HU","Directamente_NOresidentes",35
1979,"India","IN","Directamente_residentes",1146
1979,"India","IN","Directamente_NOresidentes",80
1979,"Iraq","IQ","Directamente_residentes",50
1979,"Iraq","IQ","Directamente_NOresidentes",2
1979,"Irlanda","IE","Directamente_residentes",40
1979,"Irlanda","IE","Directamente_NOresidentes",259
1979,"Israel","IL","Directamente_residentes",344
1979,"Israel","IL","Directamente_NOresidentes",55
1979,"Italia","IT","Directamente total",8172
1979,"Jamaica","JM","Directamente_residentes",2
1979,"Japón","JP","Directamente_residentes",55277
1979,"Japón","JP","Directamente_NOresidentes",986
1979,"Liechtenstein","LI","Directamente_residentes",5
1979,"Malta","MT","Directamente_residentes",25
1979,"Malta","MT","Directamente_NOresidentes",4
1979,"México","MX","Directamente_residentes",299
1979,"México","MX","Directamente_NOresidentes",263
1979,"Mónaco","MC","Directamente_residentes",14
1979,"Mónaco","MC","Directamente_NOresidentes",6
1979,"Marruecos","MA","Directamente_residentes",121
1979,"Marruecos","MA","Directamente_NOresidentes",22
1979,"Nueva Zelandia","NZ","Directamente_residentes",301
1979,"Nueva Zelandia","NZ","Directamente_NOresidentes",234
1979,"Noruega","NO","Directamente_residentes",371
1979,"Noruega","NO","Directamente_NOresidentes",558
1979,"Pakistán","PK","Directamente_residentes",127
1979,"Pakistán","PK","Directamente_NOresidentes",16
1979,"Perú","PE","Directamente_residentes",113
1979,"Perú","PE","Directamente_NOresidentes",17
1979,"Filipinas","PH","Directamente_residentes",298
1979,"Filipinas","PH","Directamente_NOresidentes",57
1979,"Polonia","PL","Directamente_residentes",193
1979,"Polonia","PL","Directamente_NOresidentes",30
1979,"Portugal","PT","Directamente_residentes",297
1979,"Portugal","PT","Directamente_NOresidentes",141
1979,"República de Corea","KR","Directamente_residentes",8132
1979,"República de Corea","KR","Directamente_NOresidentes",239
1979,"Serbia y Montenegro (antiguamente Yugoslavia)","YU","Directamente_residentes",331
1979,"Serbia y Montenegro (antiguamente Yugoslavia)","YU","Directamente_NOresidentes",70
1979,"Sudáfrica","ZA","Directamente_residentes",751
1979,"Sudáfrica","ZA","Directamente_NOresidentes",235
1979,"Union Soviética","SU","Directamente_residentes",2070
1979,"Union Soviética","SU","Directamente_NOresidentes",26
1979,"España","ES","Directamente_residentes",2425
1979,"España","ES","Directamente_NOresidentes",366
1979,"Sri Lanka","LK","Directamente_NOresidentes",7
1979,"Swazilandia","SZ","Directamente_NOresidentes",27
1979,"Suecia","SE","Directamente_residentes",2170
1979,"Suecia","SE","Directamente_NOresidentes",662
1979,"Suiza","CH","Directamente_residentes",341
1979,"Suiza","CH","Directamente_NOresidentes",349
1979,"República Árabe Siria","SY","Directamente_residentes",7
1979,"República Árabe Siria","SY","Directamente_NOresidentes",115
1979,"Trinidad y Tobago","TT","Directamente_residentes",12
1979,"Trinidad y Tobago","TT","Directamente_NOresidentes",14
1979,"Reino Unido","GB","Directamente_residentes",2350
1979,"Reino Unido","GB","Directamente_NOresidentes",2761
1979,"Estados Unidos de América","US","Directamente_residentes",5623
1979,"Estados Unidos de América","US","Directamente_NOresidentes",1896
1979,"Venezuela","VE","Directamente_residentes",118
1979,"Venezuela","VE","Directamente_NOresidentes",87
1979,"Zaire","ZR","Directamente_residentes",2
1979,"Zambia","ZM","Directamente_residentes",1
1979,"Zambia","ZM","Directamente_NOresidentes",2
1979,"Zimbabwe","ZW","Directamente_residentes",8
1979,"Zimbabwe","ZW","Directamente_NOresidentes",2

